"Districtname","Currentstate","Nextstate","Changestate","Samestate","Timestep","RunIndex","Region","tick","run"
"Salem","I","I",0.19196364254964463,0.8080363574503554,2,7,18,1.0,2
"Ariyalur","S","I",0.968181464702423,0.031818535297577076,2,7,0,1.0,2
"Dindigul","I","R",0.18211899525122696,0.817881004748773,2,7,5,1.0,2
"Thanjavur","I","I",0.16037579612708946,0.8396242038729106,2,7,20,1.0,2
"Tirunelveli","I","I",0.17438743879217164,0.8256125612078283,2,7,24,1.0,2
"Nagapattinam","R","R",0.3361042573180363,0.6638957426819637,2,7,12,1.0,2
"Namakkal","I","I",0.15040384431568896,0.8495961556843111,2,7,13,1.0,2
"Virudhunagar","I","I",0.1595210575088896,0.8404789424911104,2,7,31,1.0,2
"Tiruvallur","I","I",0.12342104584829454,0.8765789541517054,2,7,26,1.0,2
"Cuddalore","R","S",0.31155115408006995,0.68844884591993,2,7,3,1.0,2
"Krishnagiri","I","I",0.15999233874662558,0.8400076612533744,2,7,10,1.0,2
"Viluppuram","I","I",0.15900799789081824,0.8409920021091817,2,7,30,1.0,2
"Kanyakumari","R","R",0.0,1.0,2,7,8,1.0,2
"Pudukkottai","I","I",0.19323817309317512,0.8067618269068249,2,7,16,1.0,2
"Tiruchirappalli","I","I",0.15193712981686833,0.8480628701831316,2,7,23,1.0,2
"Vellore","I","I",0.15875072680484595,0.8412492731951541,2,7,29,1.0,2
"Theni","I","I",0.18160507905080495,0.8183949209491951,2,7,21,1.0,2
"Tiruvarur","I","R",0.15142885174269224,0.8485711482573078,2,7,28,1.0,2
"Coimbatore","I","I",0.18422160287492598,0.815778397125074,2,7,2,1.0,2
"Nilgiris","I","I",0.15087850325338648,0.8491214967466134,2,7,14,1.0,2
"Erode","I","I",0.1819016833877976,0.8180983166122024,2,7,6,1.0,2
"Thoothukudi","R","S",0.24714624363093146,0.7528537563690686,2,7,22,1.0,2
"Sivaganga","I","I",0.18566235461466538,0.8143376453853346,2,7,19,1.0,2
"Tiruppur","I","I",0.15977030167129952,0.8402296983287004,2,7,25,1.0,2
"Dharmapuri","I","R",0.1604212006755492,0.8395787993244508,2,7,4,1.0,2
"Madurai","I","I",0.18441694561182748,0.8155830543881725,2,7,11,1.0,2
"Ramanathapuram","I","I",0.15017609500381035,0.8498239049961896,2,7,17,1.0,2
"Karur","S","I",0.969543364578152,0.030456635421847948,2,7,9,1.0,2
"Tiruvannamalai","I","R",0.15010646522829782,0.8498935347717022,2,7,27,1.0,2
"Perambalur","R","S",0.3105894821062755,0.6894105178937244,2,7,15,1.0,2
"Kanchipuram","R","R",0.30871501645441096,0.6912849835455891,2,7,7,1.0,2
"Chennai","I","I",0.15957629733467354,0.8404237026653264,2,7,1,1.0,2
"Salem","I","I",0.18176331602363427,0.8182366839763657,3,7,18,2.0,2
"Ariyalur","I","I",0.15159043149195878,0.8484095685080412,3,7,0,2.0,2
"Dindigul","I","I",0.1744648456828959,0.825535154317104,3,7,5,2.0,2
"Thanjavur","I","I",0.15909937452752568,0.8409006254724744,3,7,20,2.0,2
"Tirunelveli","I","I",0.14275487855798868,0.8572451214420114,3,7,24,2.0,2
"Nagapattinam","S","I",0.9711065116473593,0.02889348835264068,3,7,12,2.0,2
"Namakkal","I","I",0.15323341152209508,0.8467665884779049,3,7,13,2.0,2
"Virudhunagar","R","R",0.15574732848212974,0.8442526715178702,3,7,31,2.0,2
"Tiruvallur","I","I",0.12727688523091849,0.8727231147690815,3,7,26,2.0,2
"Cuddalore","R","S",0.29189920088760835,0.7081007991123918,3,7,3,2.0,2
"Krishnagiri","I","I",0.1586631401953425,0.8413368598046574,3,7,10,2.0,2
"Viluppuram","R","R",0.3105449697444546,0.6894550302555453,3,7,30,2.0,2
"Kanyakumari","R","R",0.0,1.0,3,7,8,2.0,2
"Pudukkottai","I","I",0.1810978378402549,0.8189021621597451,3,7,16,2.0,2
"Tiruchirappalli","I","I",0.15324317898768153,0.8467568210123184,3,7,23,2.0,2
"Vellore","I","I",0.15995500509805827,0.8400449949019417,3,7,29,2.0,2
"Theni","I","I",0.17473528568650226,0.8252647143134978,3,7,21,2.0,2
"Tiruvarur","I","I",0.15359394142502172,0.8464060585749783,3,7,28,2.0,2
"Coimbatore","I","I",0.17503264404761293,0.8249673559523871,3,7,2,2.0,2
"Nilgiris","I","I",0.1529601122368904,0.8470398877631097,3,7,14,2.0,2
"Erode","I","I",0.1745496364413055,0.8254503635586945,3,7,6,2.0,2
"Thoothukudi","R","R",0.25201380123425976,0.7479861987657402,3,7,22,2.0,2
"Sivaganga","I","R",0.17441623186168917,0.8255837681383109,3,7,19,2.0,2
"Tiruppur","I","R",0.15950887264925412,0.8404911273507459,3,7,25,2.0,2
"Dharmapuri","I","R",0.15968381953134356,0.8403161804686564,3,7,4,2.0,2
"Madurai","I","I",0.1746457930914065,0.8253542069085935,3,7,11,2.0,2
"Ramanathapuram","I","R",0.15269051743948103,0.8473094825605191,3,7,17,2.0,2
"Karur","I","R",0.15118643644801644,0.8488135635519837,3,7,9,2.0,2
"Tiruvannamalai","I","I",0.15249877746754642,0.8475012225324535,3,7,27,2.0,2
"Perambalur","R","R",0.2873326350619337,0.7126673649380664,3,7,15,2.0,2
"Kanchipuram","S","I",0.9699654629627597,0.030034537037240364,3,7,7,2.0,2
"Chennai","I","I",0.1585287114901158,0.8414712885098842,3,7,1,2.0,2
"Salem","I","I",0.1286988582847854,0.8713011417152147,4,7,18,3.0,2
"Ariyalur","R","S",0.504646182083446,0.49535381791655403,4,7,0,3.0,2
"Dindigul","I","I",0.12032706200846532,0.8796729379915347,4,7,5,3.0,2
"Thanjavur","I","I",0.1345122803290754,0.8654877196709246,4,7,20,3.0,2
"Tirunelveli","I","I",0.11389020799026361,0.8861097920097364,4,7,24,3.0,2
"Nagapattinam","I","I",0.12436384214944743,0.8756361578505526,4,7,12,3.0,2
"Namakkal","I","I",0.12270561674762552,0.8772943832523745,4,7,13,3.0,2
"Virudhunagar","R","R",0.4706526105515186,0.5293473894484814,4,7,31,3.0,2
"Tiruvallur","I","I",0.11320625927880185,0.8867937407211982,4,7,26,3.0,2
"Cuddalore","R","R",0.471257493141263,0.528742506858737,4,7,3,3.0,2
"Krishnagiri","I","I",0.12713771911310087,0.8728622808868991,4,7,10,3.0,2
"Viluppuram","S","I",0.94255856633439,0.05744143366561004,4,7,30,3.0,2
"Kanyakumari","S","I",1.0,0.0,4,7,8,3.0,2
"Pudukkottai","I","I",0.12639903725489826,0.8736009627451018,4,7,16,3.0,2
"Tiruchirappalli","I","I",0.12746205162341648,0.8725379483765836,4,7,23,3.0,2
"Vellore","I","I",0.12735735929085865,0.8726426407091413,4,7,29,3.0,2
"Theni","I","R",0.11928621982853915,0.8807137801714608,4,7,21,3.0,2
"Tiruvarur","I","I",0.12273457203468294,0.877265427965317,4,7,28,3.0,2
"Coimbatore","I","R",0.12368506673040934,0.8763149332695906,4,7,2,3.0,2
"Nilgiris","I","I",0.1228313951283678,0.8771686048716322,4,7,14,3.0,2
"Erode","I","R",0.12292415951614678,0.8770758404838532,4,7,6,3.0,2
"Thoothukudi","R","S",0.5470809455566678,0.45291905444333214,4,7,22,3.0,2
"Sivaganga","I","I",0.11953267984119079,0.8804673201588092,4,7,19,3.0,2
"Tiruppur","I","I",0.12804930850484464,0.8719506914951554,4,7,25,3.0,2
"Dharmapuri","I","I",0.12507583350100857,0.8749241664989914,4,7,4,3.0,2
"Madurai","I","R",0.12113824266727516,0.8788617573327249,4,7,11,3.0,2
"Ramanathapuram","I","I",0.12294804409705673,0.8770519559029433,4,7,17,3.0,2
"Karur","I","I",0.12480402453033326,0.8751959754696667,4,7,9,3.0,2
"Tiruvannamalai","I","I",0.12456135170164125,0.8754386482983587,4,7,27,3.0,2
"Perambalur","S","I",0.9356001946179535,0.06439980538204651,4,7,15,3.0,2
"Kanchipuram","S","I",0.9409710207896923,0.059028979210307794,4,7,7,3.0,2
"Chennai","I","I",0.1266782343795984,0.8733217656204015,4,7,1,3.0,2
"Salem","I","I",0.09758507561401963,0.9024149243859804,5,7,18,4.0,2
"Ariyalur","R","R",0.78508215205361,0.21491784794639004,5,7,0,4.0,2
"Dindigul","I","I",0.09314932346204151,0.9068506765379584,5,7,5,4.0,2
"Thanjavur","I","I",0.10121666085984804,0.8987833391401521,5,7,20,4.0,2
"Tirunelveli","I","I",0.11254891795706037,0.8874510820429395,5,7,24,4.0,2
"Nagapattinam","I","I",0.09650521059044452,0.9034947894095554,5,7,12,4.0,2
"Namakkal","I","R",0.0956792460709752,0.9043207539290249,5,7,13,4.0,2
"Virudhunagar","R","S",0.6665704579011836,0.33342954209881637,5,7,31,4.0,2
"Tiruvallur","I","I",0.11060301700249757,0.8893969829975025,5,7,26,4.0,2
"Cuddalore","S","I",0.6783872739710614,0.3216127260289386,5,7,3,4.0,2
"Krishnagiri","I","I",0.09763740355666171,0.9023625964433383,5,7,10,4.0,2
"Viluppuram","S","I",0.929904557550971,0.07009544244902903,5,7,30,4.0,2
"Kanyakumari","S","I",0.9902794603152697,0.00972053968473032,5,7,8,4.0,2
"Pudukkottai","I","I",0.09596005535047474,0.9040399446495253,5,7,16,4.0,2
"Tiruchirappalli","I","I",0.09733822982475245,0.9026617701752475,5,7,23,4.0,2
"Vellore","I","I",0.09795214461812694,0.902047855381873,5,7,29,4.0,2
"Theni","I","I",0.09352616148135057,0.9064738385186494,5,7,21,4.0,2
"Tiruvarur","I","I",0.09280681962267504,0.907193180377325,5,7,28,4.0,2
"Coimbatore","I","I",0.09402211782776493,0.9059778821722351,5,7,2,4.0,2
"Nilgiris","R","R",0.558860321436518,0.441139678563482,5,7,14,4.0,2
"Erode","I","R",0.09317311181813176,0.9068268881818683,5,7,6,4.0,2
"Thoothukudi","S","I",0.8805621744786023,0.11943782552139774,5,7,22,4.0,2
"Sivaganga","I","R",0.09241567487940097,0.9075843251205991,5,7,19,4.0,2
"Tiruppur","I","I",0.09658436672474813,0.9034156332752518,5,7,25,4.0,2
"Dharmapuri","I","I",0.09652886395509748,0.9034711360449025,5,7,4,4.0,2
"Madurai","I","I",0.09215439686861279,0.9078456031313873,5,7,11,4.0,2
"Ramanathapuram","I","I",0.09403983605375466,0.9059601639462455,5,7,17,4.0,2
"Karur","I","I",0.09277110589846399,0.9072288941015361,5,7,9,4.0,2
"Tiruvannamalai","I","I",0.096757313992084,0.9032426860079159,5,7,27,4.0,2
"Perambalur","S","I",0.9703354909808825,0.029664509019117605,5,7,15,4.0,2
"Kanchipuram","I","I",0.04339996551144163,0.9566000344885583,5,7,7,4.0,2
"Chennai","I","I",0.09873627140741151,0.9012637285925885,5,7,1,4.0,2
"Salem","I","R",0.2885986704889001,0.7114013295110998,6,7,18,5.0,2
"Ariyalur","R","R",0.36279777039022476,0.6372022296097752,6,7,0,5.0,2
"Dindigul","I","R",0.27805978770117645,0.7219402122988235,6,7,5,5.0,2
"Thanjavur","I","R",0.2939510872626722,0.7060489127373277,6,7,20,5.0,2
"Tirunelveli","I","I",0.30527840818816016,0.6947215918118398,6,7,24,5.0,2
"Nagapattinam","R","R",0.17242575186540895,0.827574248134591,6,7,12,5.0,2
"Namakkal","I","I",0.2778018532777752,0.7221981467222249,6,7,13,5.0,2
"Virudhunagar","R","R",0.29296541723948216,0.7070345827605179,6,7,31,5.0,2
"Tiruvallur","I","I",0.33187670820216464,0.6681232917978355,6,7,26,5.0,2
"Cuddalore","S","I",0.917195673561144,0.0828043264388561,6,7,3,5.0,2
"Krishnagiri","I","I",0.300720187178273,0.6992798128217269,6,7,10,5.0,2
"Viluppuram","I","I",0.28025803340015215,0.7197419665998478,6,7,30,5.0,2
"Kanyakumari","I","I",0.1353351430544853,0.8646648569455148,6,7,8,5.0,2
"Pudukkottai","I","I",0.2945606673440089,0.7054393326559911,6,7,16,5.0,2
"Tiruchirappalli","R","R",0.18954164283204158,0.8104583571679583,6,7,23,5.0,2
"Vellore","I","R",0.29506246617075815,0.7049375338292418,6,7,29,5.0,2
"Theni","I","I",0.27576894593902085,0.7242310540609791,6,7,21,5.0,2
"Tiruvarur","I","I",0.28185991188291826,0.7181400881170817,6,7,28,5.0,2
"Coimbatore","I","I",0.26563626956737674,0.7343637304326233,6,7,2,5.0,2
"Nilgiris","R","R",0.3046505653239113,0.6953494346760887,6,7,14,5.0,2
"Erode","I","I",0.2710135384626954,0.7289864615373046,6,7,6,5.0,2
"Thoothukudi","S","I",0.9357816292417426,0.06421837075825741,6,7,22,5.0,2
"Sivaganga","R","R",0.18782834561891223,0.8121716543810877,6,7,19,5.0,2
"Tiruppur","I","R",0.2973594081078453,0.7026405918921548,6,7,25,5.0,2
"Dharmapuri","I","I",0.2989082563523201,0.7010917436476799,6,7,4,5.0,2
"Madurai","I","I",0.2790388758538001,0.7209611241461998,6,7,11,5.0,2
"Ramanathapuram","I","I",0.2844955056928272,0.7155044943071729,6,7,17,5.0,2
"Karur","R","R",0.17939382726037553,0.8206061727396244,6,7,9,5.0,2
"Tiruvannamalai","I","I",0.2740814190649424,0.7259185809350577,6,7,27,5.0,2
"Perambalur","S","I",0.9452188928887885,0.05478110711121155,6,7,15,5.0,2
"Kanchipuram","R","R",0.1344420776274677,0.8655579223725323,6,7,7,5.0,2
"Chennai","I","I",0.2983108417105337,0.7016891582894663,6,7,1,5.0,2
"Salem","I","I",0.1289314487271243,0.8710685512728756,7,7,18,6.0,2
"Ariyalur","S","S",0.15760123704915519,0.8423987629508449,7,7,0,6.0,2
"Dindigul","I","I",0.12596154163002438,0.8740384583699755,7,7,5,6.0,2
"Thanjavur","I","I",0.13735546721525993,0.8626445327847402,7,7,20,6.0,2
"Tirunelveli","I","I",0.1595259583702881,0.840474041629712,7,7,24,6.0,2
"Nagapattinam","S","S",0.01951484498274138,0.9804851550172587,7,7,12,6.0,2
"Namakkal","I","I",0.13049755692957402,0.8695024430704259,7,7,13,6.0,2
"Virudhunagar","R","S",0.8500847997799039,0.14991520022009608,7,7,31,6.0,2
"Tiruvallur","I","I",0.09000932543236534,0.9099906745676347,7,7,26,6.0,2
"Cuddalore","S","I",0.908125730372159,0.09187426962784093,7,7,3,6.0,2
"Krishnagiri","I","I",0.13533576948420076,0.8646642305157992,7,7,10,6.0,2
"Viluppuram","I","I",0.12218820283001885,0.8778117971699811,7,7,30,6.0,2
"Kanyakumari","I","I",0.15903327553025184,0.8409667244697482,7,7,8,6.0,2
"Pudukkottai","R","R",0.751272616895491,0.24872738310450895,7,7,16,6.0,2
"Tiruchirappalli","S","S",0.05829927075443222,0.9417007292455678,7,7,23,6.0,2
"Vellore","I","I",0.13607846724087944,0.8639215327591206,7,7,29,6.0,2
"Theni","I","R",0.12378537272179069,0.8762146272782093,7,7,21,6.0,2
"Tiruvarur","I","I",0.1294829962287918,0.8705170037712082,7,7,28,6.0,2
"Coimbatore","I","R",0.13431249039657964,0.8656875096034203,7,7,2,6.0,2
"Nilgiris","R","S",0.8502170819837335,0.14978291801626656,7,7,14,6.0,2
"Erode","I","I",0.124008421567817,0.8759915784321829,7,7,6,6.0,2
"Thoothukudi","S","S",0.9313828141295156,0.06861718587048436,7,7,22,6.0,2
"Sivaganga","S","S",0.20481028727210265,0.7951897127278974,7,7,19,6.0,2
"Tiruppur","I","I",0.1373173414617172,0.8626826585382827,7,7,25,6.0,2
"Dharmapuri","I","R",0.13638706084544008,0.8636129391545598,7,7,4,6.0,2
"Madurai","I","I",0.12469908226934096,0.8753009177306591,7,7,11,6.0,2
"Ramanathapuram","I","I",0.13019108522464914,0.8698089147753508,7,7,17,6.0,2
"Karur","S","S",0.13307679411968557,0.8669232058803145,7,7,9,6.0,2
"Tiruvannamalai","I","I",0.13419238234028807,0.8658076176597118,7,7,27,6.0,2
"Perambalur","S","I",0.9317526999880578,0.06824730001194221,7,7,15,6.0,2
"Kanchipuram","S","S",0.038904728529908714,0.9610952714700913,7,7,7,6.0,2
"Chennai","I","I",0.13840082580994728,0.8615991741900526,7,7,1,6.0,2
"Salem","I","I",0.07444582006501567,0.9255541799349843,8,7,18,7.0,2
"Ariyalur","S","I",0.5820901068986699,0.41790989310133,8,7,0,7.0,2
"Dindigul","I","I",0.07207476326897277,0.9279252367310273,8,7,5,7.0,2
"Thanjavur","I","I",0.07770918894935885,0.922290811050641,8,7,20,7.0,2
"Tirunelveli","I","I",0.09015187880788442,0.9098481211921156,8,7,24,7.0,2
"Nagapattinam","I","I",0.02675043942870779,0.9732495605712922,8,7,12,7.0,2
"Namakkal","I","I",0.0761064769938928,0.9238935230061072,8,7,13,7.0,2
"Virudhunagar","S","I",0.47668586362108184,0.5233141363789181,8,7,31,7.0,2
"Tiruvallur","I","I",0.04417370070717662,0.9558262992928235,8,7,26,7.0,2
"Cuddalore","S","I",0.9413380615697997,0.05866193843020029,8,7,3,7.0,2
"Krishnagiri","I","I",0.07830085005993308,0.9216991499400669,8,7,10,7.0,2
"Viluppuram","I","I",0.06902821744950915,0.9309717825504908,8,7,30,7.0,2
"Kanyakumari","I","I",0.09198041742862247,0.9080195825713776,8,7,8,7.0,2
"Pudukkottai","R","S",0.8038018164413708,0.1961981835586291,8,7,16,7.0,2
"Tiruchirappalli","I","I",0.02137967071665365,0.9786203292833464,8,7,23,7.0,2
"Vellore","I","I",0.0788710444662605,0.9211289555337395,8,7,29,7.0,2
"Theni","I","I",0.07184793717138341,0.9281520628286167,8,7,21,7.0,2
"Tiruvarur","I","I",0.07342098388764058,0.9265790161123594,8,7,28,7.0,2
"Coimbatore","I","I",0.07599407219003636,0.9240059278099636,8,7,2,7.0,2
"Nilgiris","R","S",0.9817520924092047,0.018247907590795243,8,7,14,7.0,2
"Erode","I","I",0.06882542103445183,0.9311745789655481,8,7,6,7.0,2
"Thoothukudi","S","I",0.9396459823522231,0.06035401764777686,8,7,22,7.0,2
"Sivaganga","I","I",0.01462276992589857,0.9853772300741014,8,7,19,7.0,2
"Tiruppur","I","I",0.08002080587598179,0.9199791941240182,8,7,25,7.0,2
"Dharmapuri","I","I",0.07864631178908377,0.9213536882109162,8,7,4,7.0,2
"Madurai","I","I",0.07161315154104309,0.9283868484589569,8,7,11,7.0,2
"Ramanathapuram","I","I",0.07476190195033776,0.9252380980496622,8,7,17,7.0,2
"Karur","S","S",0.6139447430294923,0.3860552569705077,8,7,9,7.0,2
"Tiruvannamalai","I","I",0.07584412947943761,0.9241558705205625,8,7,27,7.0,2
"Perambalur","I","I",0.0018737951010257957,0.9981262048989742,8,7,15,7.0,2
"Kanchipuram","S","S",0.737595116339469,0.26240488366053105,8,7,7,7.0,2
"Chennai","I","I",0.07612005734895291,0.923879942651047,8,7,1,7.0,2
"Salem","I","I",0.0070392419993268234,0.9929607580006732,9,7,18,8.0,2
"Ariyalur","S","I",0.9909835152199196,0.009016484780080491,9,7,0,8.0,2
"Dindigul","I","I",0.00705681067184681,0.9929431893281533,9,7,5,8.0,2
"Thanjavur","I","I",0.0013935462143427728,0.9986064537856573,9,7,20,8.0,2
"Tirunelveli","I","I",0.012842132198860452,0.9871578678011396,9,7,24,8.0,2
"Nagapattinam","I","I",0.16188417471431404,0.838115825285686,9,7,12,8.0,2
"Namakkal","I","I",0.001643829659580563,0.9983561703404193,9,7,13,8.0,2
"Virudhunagar","S","I",0.883010870745268,0.11698912925473211,9,7,31,8.0,2
"Tiruvallur","I","I",0.0,1.0,9,7,26,8.0,2
"Cuddalore","I","I",0.05972462292577191,0.940275377074228,9,7,3,8.0,2
"Krishnagiri","I","I",0.016298275773065717,0.9837017242269342,9,7,10,8.0,2
"Viluppuram","I","I",0.004393653582851062,0.995606346417149,9,7,30,8.0,2
"Kanyakumari","I","I",0.0,1.0,9,7,8,8.0,2
"Pudukkottai","S","S",0.42172222496010353,0.5782777750398965,9,7,16,8.0,2
"Tiruchirappalli","I","I",0.18255245533129552,0.8174475446687044,9,7,23,8.0,2
"Vellore","I","I",0.007513117510629148,0.9924868824893708,9,7,29,8.0,2
"Theni","I","I",0.012191867890494297,0.9878081321095058,9,7,21,8.0,2
"Tiruvarur","I","I",0.0068975331496679455,0.993102466850332,9,7,28,8.0,2
"Coimbatore","I","I",0.0014826136305101899,0.9985173863694898,9,7,2,8.0,2
"Nilgiris","S","I",0.8862257386939647,0.11377426130603527,9,7,14,8.0,2
"Erode","I","I",0.02057349814858431,0.9794265018514157,9,7,6,8.0,2
"Thoothukudi","I","I",0.044568939540603425,0.9554310604593965,9,7,22,8.0,2
"Sivaganga","I","R",0.14880205493100113,0.8511979450689988,9,7,19,8.0,2
"Tiruppur","I","I",6.907948210663466E-4,0.9993092051789336,9,7,25,8.0,2
"Dharmapuri","I","I",0.011039378874642864,0.9889606211253571,9,7,4,8.0,2
"Madurai","I","I",0.0016578247265743203,0.9983421752734256,9,7,11,8.0,2
"Ramanathapuram","I","I",0.0022492078021923044,0.9977507921978077,9,7,17,8.0,2
"Karur","I","I",0.09187813173405888,0.9081218682659411,9,7,9,8.0,2
"Tiruvannamalai","I","I",0.010123588600984045,0.9898764113990159,9,7,27,8.0,2
"Perambalur","R","S",1.0,0.0,9,7,15,8.0,2
"Kanchipuram","I","I",0.06510634508117005,0.9348936549188299,9,7,7,8.0,2
"Chennai","I","I",0.017478127060903743,0.9825218729390963,9,7,1,8.0,2
"Salem","I","I",0.06201742896108871,0.9379825710389113,10,7,18,9.0,2
"Ariyalur","I","I",0.16149352444133522,0.8385064755586648,10,7,0,9.0,2
"Dindigul","I","I",0.06112480040960887,0.9388751995903911,10,7,5,9.0,2
"Thanjavur","I","I",0.06239404893130277,0.9376059510686973,10,7,20,9.0,2
"Tirunelveli","I","I",8.018937370481476E-4,0.9991981062629519,10,7,24,9.0,2
"Nagapattinam","I","I",0.03308447838520243,0.9669155216147977,10,7,12,9.0,2
"Namakkal","I","I",0.05918115198219355,0.9408188480178064,10,7,13,9.0,2
"Virudhunagar","S","I",0.9687002986943387,0.031299701305661315,10,7,31,9.0,2
"Tiruvallur","I","I",0.0639009202235423,0.9360990797764577,10,7,26,9.0,2
"Cuddalore","I","I",0.10692168348846709,0.8930783165115329,10,7,3,9.0,2
"Krishnagiri","I","I",0.06570958070393478,0.9342904192960652,10,7,10,9.0,2
"Viluppuram","I","I",0.05718777830373984,0.9428122216962602,10,7,30,9.0,2
"Kanyakumari","I","I",0.010563641782235974,0.9894363582177641,10,7,8,9.0,2
"Pudukkottai","S","I",0.7566105165405395,0.24338948345946054,10,7,16,9.0,2
"Tiruchirappalli","I","I",0.04148193891221689,0.958518061087783,10,7,23,9.0,2
"Vellore","I","I",0.06233353604512696,0.937666463954873,10,7,29,9.0,2
"Theni","I","I",0.06319890008109971,0.9368010999189004,10,7,21,9.0,2
"Tiruvarur","I","I",0.05461162352790548,0.9453883764720945,10,7,28,9.0,2
"Coimbatore","I","I",0.05912202603130107,0.940877973968699,10,7,2,9.0,2
"Nilgiris","S","I",0.9280657145999535,0.07193428540004661,10,7,14,9.0,2
"Erode","I","I",0.06374069861136715,0.9362593013886328,10,7,6,9.0,2
"Thoothukudi","R","R",0.4964215376209648,0.5035784623790351,10,7,22,9.0,2
"Sivaganga","I","I",0.057155887609710035,0.94284411239029,10,7,19,9.0,2
"Tiruppur","I","I",0.06290053238970539,0.9370994676102945,10,7,25,9.0,2
"Dharmapuri","R","R",0.4892453154066706,0.5107546845933294,10,7,4,9.0,2
"Madurai","I","I",0.058821311237198706,0.9411786887628013,10,7,11,9.0,2
"Ramanathapuram","I","I",0.06367470462275346,0.9363252953772466,10,7,17,9.0,2
"Karur","I","I",0.11270413701332674,0.8872958629866733,10,7,9,9.0,2
"Tiruvannamalai","I","I",0.06059336333395973,0.9394066366660403,10,7,27,9.0,2
"Perambalur","S","I",0.8974068026227265,0.10259319737727336,10,7,15,9.0,2
"Kanchipuram","I","I",0.08950211811141691,0.9104978818885832,10,7,7,9.0,2
"Chennai","I","I",0.06272254580256983,0.9372774541974302,10,7,1,9.0,2
"Salem","I","I",0.08132162079296965,0.9186783792070304,11,7,18,10.0,2
"Ariyalur","R","R",0.32677914396125957,0.6732208560387405,11,7,0,10.0,2
"Dindigul","I","I",0.07125410877465531,0.9287458912253446,11,7,5,10.0,2
"Thanjavur","I","I",0.057319577561179724,0.9426804224388202,11,7,20,10.0,2
"Tirunelveli","I","I",0.01582224942149069,0.9841777505785092,11,7,24,10.0,2
"Nagapattinam","R","S",0.45292583496429883,0.5470741650357013,11,7,12,10.0,2
"Namakkal","I","I",0.05443125597172738,0.9455687440282727,11,7,13,10.0,2
"Virudhunagar","S","I",0.9824497034305606,0.017550296569439443,11,7,31,10.0,2
"Tiruvallur","I","I",0.08142305617529487,0.9185769438247051,11,7,26,10.0,2
"Cuddalore","R","R",0.516918563834836,0.48308143616516397,11,7,3,10.0,2
"Krishnagiri","I","I",0.08219339155822523,0.9178066084417748,11,7,10,10.0,2
"Viluppuram","R","R",0.7450382386326243,0.25496176136737564,11,7,30,10.0,2
"Kanyakumari","I","I",0.0,1.0,11,7,8,10.0,2
"Pudukkottai","I","I",0.2870043286206737,0.7129956713793263,11,7,16,10.0,2
"Tiruchirappalli","I","R",0.2797696756641792,0.7202303243358208,11,7,23,10.0,2
"Vellore","I","I",0.06340525256765248,0.9365947474323474,11,7,29,10.0,2
"Theni","I","I",0.08526264104725054,0.9147373589527495,11,7,21,10.0,2
"Tiruvarur","I","I",0.07365081585531597,0.926349184144684,11,7,28,10.0,2
"Coimbatore","I","I",0.014177559756126785,0.9858224402438732,11,7,2,10.0,2
"Nilgiris","S","I",0.9417109055395633,0.05828909446043673,11,7,14,10.0,2
"Erode","I","I",0.0932358859126039,0.9067641140873962,11,7,6,10.0,2
"Thoothukudi","S","I",0.7735245914022695,0.22647540859773044,11,7,22,10.0,2
"Sivaganga","I","I",0.21940820065207906,0.7805917993479209,11,7,19,10.0,2
"Tiruppur","I","I",0.05942091630065102,0.940579083699349,11,7,25,10.0,2
"Dharmapuri","S","I",0.7523187413075394,0.24768125869246052,11,7,4,10.0,2
"Madurai","I","I",0.07196266146401659,0.9280373385359834,11,7,11,10.0,2
"Ramanathapuram","I","I",0.09116277282451142,0.9088372271754885,11,7,17,10.0,2
"Karur","I","I",0.26239094663892165,0.7376090533610783,11,7,9,10.0,2
"Tiruvannamalai","I","I",0.05931056724906844,0.9406894327509315,11,7,27,10.0,2
"Perambalur","I","I",0.16649367935620207,0.8335063206437978,11,7,15,10.0,2
"Kanchipuram","I","I",0.20588761779961184,0.7941123822003882,11,7,7,10.0,2
"Chennai","I","I",0.11877127948057037,0.8812287205194297,11,7,1,10.0,2
"Salem","I","I",0.0,1.0,12,7,18,11.0,2
"Ariyalur","S","I",0.3601231161502628,0.6398768838497372,12,7,0,11.0,2
"Dindigul","I","I",0.0,1.0,12,7,5,11.0,2
"Thanjavur","I","I",0.0,1.0,12,7,20,11.0,2
"Tirunelveli","I","I",0.0,1.0,12,7,24,11.0,2
"Nagapattinam","S","S",0.4541090373683485,0.5458909626316515,12,7,12,11.0,2
"Namakkal","I","I",0.0,1.0,12,7,13,11.0,2
"Virudhunagar","S","I",0.9732608730742319,0.0267391269257682,12,7,31,11.0,2
"Tiruvallur","I","I",0.0,1.0,12,7,26,11.0,2
"Cuddalore","S","S",0.29670488591982963,0.7032951140801703,12,7,3,11.0,2
"Krishnagiri","I","I",0.0,1.0,12,7,10,11.0,2
"Viluppuram","S","S",0.05742978384180411,0.9425702161581959,12,7,30,11.0,2
"Kanyakumari","I","I",0.0,1.0,12,7,8,11.0,2
"Pudukkottai","I","I",0.0,1.0,12,7,16,11.0,2
"Tiruchirappalli","I","I",0.0,1.0,12,7,23,11.0,2
"Vellore","I","I",0.0,1.0,12,7,29,11.0,2
"Theni","I","I",0.0,1.0,12,7,21,11.0,2
"Tiruvarur","I","I",0.0,1.0,12,7,28,11.0,2
